id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
48887464,Perfektion,EskilstuNya1,['Kent (Sweden Band)'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,26 Jul 2023,['Markus Mustonen/Sami Sirviö'],"['Sami Sirviö', 'Markus Mustonen']","['Cuddling', 'Förlåtelse', 'Bråk - Freeform', 'katter', 'Sami är nervös', 'Markus vill vara med Sami', 'Kyssar']","Markus och Sami har bråkat, det leder till att dom inte har pratat med varandra i 2 dagar. Markus vill inget hellre än att säga förlåt och vara nära Sami. Då kommer Sami fram helt nervös och frågar om dom kan mysa i sängen.",Svenska,631,1/1,3,5,,29
48702694,För dig skall jag göra det tusen gånger om,Kosmostill,['原神 | Genshin Impact (Video Game)'],Mature,No Archive Warnings Apply,M/M,Complete Work,19 Jul 2023,['Dainsleif/Kaeya (Genshin Impact)'],"['Kaeya (Genshin Impact)', 'Dainsleif (Genshin Impact)']","['Alternate Universe - Royalty', 'Knight Dainsleif (Genshin Impact)', 'Prince Kaeya (Genshin Impact)', 'Short', 'Romantic Fluff', 'Secret Relationship', 'Kissing', 'Romance', 'Banter', 'Cuddling & Snuggling', 'Svenska | Swedish', 'Implied Sexual Content', 'Fade to Black', 'Declarations Of Love', 'Love', 'Romantic Gestures', 'Oaths & Vows', 'Loyalty', 'Kaeya is a Tease (Genshin Impact)', 'Kaeya is a Menace (Genshin Impact)', 'Dainsleif is So Done (Genshin Impact)', 'Jealousy', 'Protective Dainsleif (Genshin Impact)', 'Mild Sexual Content']","Även i den låga belysningen från kammarens ljuskrona kan Dainsleif se hur Kaeyas ögon glittrar av nöje och ro. Den här avslappnade bekymmerslösheten klär hans prins, och det får Dainsleifs hjärta att hoppa lite extra i ren och skär fröjd.",Svenska,"1,790",1/1,4,15,1,212
48607144,vaammmmmmmmmmmmmmmmmmmmmmmmp,fanghoon,['random - Fandom'],Not Rated,Choose Not To Use Archive Warnings,F/F,Complete Work,15 Jul 2023,[],[],[],,Svenska,7,1/1,,,,26
48496324,"Willys strid, eller Hur Tony lärde sig att sluta oroa sig och älska Byskog",SweynCockbeardD,"['Rederiet (TV)', 'Hem till byn']",Mature,"Graphic Depictions Of Violence, Major Character Death",Multi,Complete Work,12 Jul 2023,['alla/alla'],"['Willy Strid', 'Tony Sjögren', 'Lena Strid', 'Reidar Dahlén', 'Carl Ericson', 'Ragnar Dahl', 'Ragnar Dahls spöke', 'Dr Bertil Bergwall', 'Mattias Dahl', 'Lars-Erik Dahl', 'Harald Eriksson', 'Björn Lindman', 'Rolf Dahlén', 'Karin Löfgren']","['Crack not treated seriously', 'omedveten incest', 'landsbygd', 'de flesta är ooc', 'willy är arg', 'superarg', 'm/m - Freeform', 'f/m - Freeform', 'f/f - Freeform', 'Squick', 'Sexual Content', 'Dead Dove: Do Not Eat']","Detta är en sjuk fic. Inget genuint fan av bägge serierna har något att hämta här. Ja, det börjar med att Tony går av Freja, på sedvanligt vis hamnar han i Byskog. Samtidigt går Willy på Freja, med katastrofala resultat. Det började som en semiseriös crackfic om vad som skulle ske ifall Tony och Willy bytte plats med varandra. I ett väldigt tidigt skede spårade detta ur fullständigt. Ora et labora!",Svenska,"3,633",8/8,,1,,18
48447964,Jag Skulle Vilja Hålla Dig Nära,BloomingSkyes264,['Super Robot Monkey Team Hyperforce Go!'],Mature,No Archive Warnings Apply,M/M,Complete Work,08 Jul 2023,['Antauri/Chiro (Super Robot Monkey Team)'],"['Antauri (Super Robot Monkey Team)', 'Chiro (Super Robot Monkey Team)']","['Age Difference', 'Older Man/ Younger Man', 'Nonbinary Antauri', 'Hurt/Comfort', 'Separation Anxiety', 'Forehead Kisses', 'Holding tails', 'Drabble', 'Svenska | Swedish', 'He/Him and They/Them Pronouns for Antauri']",Chiro har en mardröm och går till Antauri resten av natten.,Svenska,227,1/1,,1,,3
48430765,"Cigaretter, en tjej och cider",EskilstuNya1,['Kent (Sweden Band)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,08 Jul 2023,"['Jocke Berg/Martin Sköld', 'Markus Mustonen/Sami Sirviö']","['Jocke Berg', 'Martin Sköld', 'Sami Sirviö', 'Markus Mustonen', 'Filip', 'Harri Mänty']","['restaurang', 'random encounter', 'cigarett', 'Cider', 'solnedgång', 'stjärnor', 'Kisses']",Jocke äter ute med sina vänner och dricker alkohol. Han känner för att ta en paus och går ut på gatan för att ta en cigg. Då står plötsligt en tjej bredvid honom lutandes på en lyktstolpe. Dom pratar innan saker går vidare.,Svenska,694,1/1,,,,16
48405916,Blades and cuddles! -w-,EskilstuNya1,['Kent (Sweden Band)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,06 Jul 2023,['Jocke/Filip'],"['Jocke - Character', 'Filip']","['Self-Harm', 'Comfort', 'blad', 'Cuddling', 'pussar', 'plaster', 'blod - Freeform']",Jocke är mitt uppe i att skada sig själv :/ när Filip öppnar badrumsdörren och stoppar honom. Han pysslar om Jocke och gosar med honom i sovrummet. ☆,Svenska,590,1/1,,3,,25
48257902,Vart skall min kärlek föra?,UnoCrowntwig,['Hem till byn'],General Audiences,No Archive Warnings Apply,No category,Complete Work,30 Jun 2023,[],"['Evert Persson', 'Eva Persson']",[],En helt vanlig förmiddag år 1975. Evert Persson har ingen aning om att det är hans sista i livet. Han får en uppenbarelse.,Svenska,"1,412",1/1,,3,,14
48178765,Från pojke till man till monster,Deliteifidie,['How to Train Your Dragon (Movies)'],Teen And Up Audiences,Graphic Depictions Of Violence,No category,Work in Progress,27 Jun 2023,[],"['Hiccup Horrendous Haddock III', 'Astrid Hofferson', 'Stoick the Vast']","['Runaway Hiccup Horrendous Haddock III', 'Blood and Gore']",Hiccup efter en confrontation med Stoik bestämer sig för att ge sig av med Tandlöse. Men att fly från sitt förflutna visar sig vara svårare en han trott. Vill bara varna om att det finns några delar som involverar blod och död.,Svenska,"6,392",2/?,5,2,1,106
48142807,Trånande,BloomingSkyes264,"[""Hailey's On It! (Cartoon)""]",General Audiences,No Archive Warnings Apply,"F/F, F/M, Multi",Complete Work,25 Jun 2023,['Hailey Banks/Scott Denoga/Kristine Sanchez'],"['Hailey Banks', 'Kristine Sanchez', 'Scott Denoga']","['Pining', 'Pre-Established Relationship', 'Pre-Poly', 'No Dialogue', 'Crush', 'Anxiety', 'Falling In Love', 'Svenska | Swedish']",Det slutar med att Hailey faller för Kristine också.,Svenska,392,1/1,,,,28
48130462,"Malfoy manor, Hermione´s straff",PapercraneandGreenapples,['Harry Potter - J. K. Rowling'],Explicit,Rape/Non-Con,"F/M, Multi",Complete Work,25 Jun 2023,"['Hermione Granger/Draco Malfoy', 'Hermione Granger/Theodore Nott', 'Hermione Granger/Blaise Zabini', 'Hermione Granger/Draco Malfoy/Theodore Nott/Blaise Zabini']","['Bellatrix Black Lestrange', 'Hermione Granger', 'Draco Malfoy', 'Theodore Nott', 'Blaise Zabini']","['Rape/Non-con Elements', 'Rape', 'Sex', 'Anal Sex', 'Anal Fingering', 'Anal Play', 'Threesome - F/M/M', 'Foursome - F/M/M/M', 'Vaginal Sex', 'Loss of Virginity', 'Virginity', 'Pain', 'Crucio | Cruciatus Curse (Harry Potter)', 'After Effects of Crucio | Cruciatus Curse (Harry Potter)', 'Object Insertion', 'Wand Play (Harry Potter)', 'Malfoy Manor (Harry Potter)', 'Rope Bondage', 'Blood', 'Blow Jobs', 'First Time Blow Jobs', 'Non-Consensual Blow Jobs', 'Smut', 'Lime', 'Lemon', 'Dead Dove: Do Not Eat']",Hermione blir lämnad själv kvar efter att hon har torterats i Malfoy manor och Draco får henne som belöning efter att Bellatrix är klar. Han bjuder in Blaise och Theodore för att hjälpa honom att ha lite kul med deras nya sex docka. Den här är inte för alla är väldigt mörk och du läser på egen risk (Dead dove do not eat),Svenska,"1,340",1/1,,2,1,495
48041842,Det är inte dags att gråta nu,frihetkanske,['Tårar för Alexander - Björn Collarp'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,21 Jun 2023,['Alexander Berg/Alexander Clewe'],"['Alexander Berg', 'Alexander Clewe']","['Emotional Hurt/Comfort', 'One Shot', 'Relationship Study', 'Established Relationship', 'Separation Anxiety', 'Fix-It', 'Post-Canon', '20 år post-canon för att vara exakt', 'Reunions', 'Bittersweet', 'de är livskamrater!!!']",Alexander Berg har förmodligen underskattat hur mycket han saknades av sin livskamrat medan han var borta.,Svenska,"1,739",1/1,,1,,12
47995456,Nothing ever lasts forever,wtfwayne,"['Mystikhörnan', 'Montefjanton']",Teen And Up Audiences,Choose Not To Use Archive Warnings,"M/M, Multi",Complete Work,19 Jun 2023,"['Morgan Månstråle/Kenneth Hyvel', 'Morgan Månstråle & Leffe', 'Kenneth Hyvel & Leffe', 'Kenneth Hyvel & Frugan', 'Kenneth Hyvel & Dottern', 'Kenneth Hyvel/Dark Morgan']","['Morgan Månstråle', 'Kenneth Hyvel', 'Dark Morgan', 'Sandra ""Osta"" Hyvel', 'Frugan']","['Everyone Is Gay', 'Secret Relationship', 'Dark Morgan wanting Kenneth to join Illuminati', 'idk how to tag this', 'Angst', 'glimpse of drama', 'Queer Themes', 'Violence', 'Death', 'Alla snackar Skånska', 'A lesbian does die', 'Månhyvel', ""they should've been canon""]","År efter Morgans död märker Kenneth och Leffe att Morgans själ finns kvar i en låda. Samtidigt så har ondskans triumvirat tagit över Morgans döda kropp. Och Dark Morgan, som själen i Morgans kropp kallar sig, verkar känna samma känslor för Kenneth som den riktiga Morgan. Men han är mer besatt och skulle göra vad som helst för att Kenneth ska bli en del av deras sida. Kommer Morgan någonsin få tillbaka sin kropp av Dark Morgan? Kommer han och Kenneth få ett lyckligt slut?",Svenska,"4,274",1/1,4,4,,66
47991316,Novellsamling,oJULIANNAo,['Novellsamling'],Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,21 Mar 2024,[],[],[],De noveller jag är stolt nog att kunna dela med mig av. Musik jag tycker passar finns förslagna. xx,Svenska,"4,640",3/3,,1,,23
47964130,POV: du knullar skogsrået,a_waste_of_time_and_hot_glue,['Bramble: The Mountain King (Video Game)'],Mature,"Graphic Depictions Of Violence, Major Character Death",F/F,Complete Work,18 Jun 2023,['the skogsrå/OC'],"['The Skogsrå (Bramble)', 'Original Female Character(s)']","['Crack', 'svensk historisk socialrealism', 'Mild Sexual Content']",Britt-Marie är en piga som dragit till skogs för att undgå häxprocesserna i bygden. Men i skogen stöter hon på Skogsrået i egen hög person…,Svenska,270,1/1,4,7,,52
47951548,Du doftar regn,EskilstuNya1,['Kent (Sweden Band)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,18 Jun 2023,['Martin Sköld/Jocke Berg'],"['Martin Sköld', 'Jocke Berg']","['Angst', 'Kent - Freeform', 'mentions of Sami and Markus', 'Hurt/Comfort', 'te', 'Kyssar', 'massor med regn', 'regn på huden', 'Martin blev lite elak', 'Jocke gråter', 'Förlåtelse']","Klockan är snart 2 på natten. Martin och Jocke står i köket. Martin försöker övertala Jocke om att han ska bo med honom i Martins lägenhet men Jocke är trött och orkar inte diskutera det så sent. Då blir Martin arg, höjer rösten och börjar svära. Jocke blir arg och rädd och lackar ur. Han lämnar Martins lägenhet och flyr ut i regnet. Martin hittar honom.",Svenska,"2,148",1/1,2,5,,37
47940379,Det Tredje Hjulet,BloomingSkyes264,"[""Hailey's On It! (Cartoon)""]",General Audiences,No Archive Warnings Apply,Gen,Complete Work,17 Jun 2023,['Hailey Banks/Scott Denoga'],"[""Beta (Hailey's On It!)""]","['No Dialogue', 'Drabble', 'Third Wheels', ""No Beta We Die Like Beta (Hailey's On It!) Does On The Inside"", 'Svenska | Swedish']",Betas frustrationer över att Hailey inte gör det där målet på sin lista.,Svenska,303,1/1,,1,,39
47920447,"And I think to myself, what a wonderful world",ageminiheart,['Young Royals (TV 2021)'],General Audiences,No Archive Warnings Apply,"M/M, Other",Complete Work,16 Jun 2023,['Simon Eriksson/Wilhelm'],"['Simon Eriksson', 'Wilhelm (Young Royals)', 'Felice Ehrencrona']","['Swedish Fic', 'Felice föder Simon och Willes barn', 'thats is thats the fic', 'Så bortsett från att drottningen nämner att det borde bli abort av det hela', 'så är hela alltet en saga om förlossningen']","""Vi ska få barn."" svarar han. Hans röst är lite darrig men han försöker hålla den stadig. ""Jag och Simon alltså.""",Svenska,"3,680",1/1,10,23,,327
47866888,Kröna Mig Med Ditt Hjärta,BloomingSkyes264,['Hero: 108'],General Audiences,No Archive Warnings Apply,Other,Complete Work,15 Jun 2023,['Commander Apetrully ~ Original Character(s)'],"['Commander Apetrully', 'Original Non-Binary Character']","['Self-Insert', 'Nonbinary Character', 'Queerplatonic Relationships', 'Interspecies Relationship(s)', 'Alternate Universe', 'Alternate Universe - Elemental (Movie 2023) Fusion', 'Slice of Life', 'Fluff', 'Domestic Fluff', 'Platonic Kissing', 'Platonic Cuddling', 'Cuddling & Snuggling', 'Svenska | Swedish']",De var två olika element som helt enkelt bodde ihop.,Svenska,983,1/1,,1,,6
47861254,För Du Har Blivit En Fjäril,BloomingSkyes264,['Hero: 108'],General Audiences,No Archive Warnings Apply,Other,Complete Work,15 Jun 2023,['Commander Apetrully ~ Original Character(s)'],"['Commander Apetrully', 'Original Non-Binary Character']","['Self-Insert', 'Nonbinary Character', 'Queerplatonic Relationships', 'Interspecies Relationship(s)', 'Fluff', 'Forehead Kisses', 'Platonic Kissing', 'Song: Butterfly (Mariah Carey)', 'Svenska | Swedish']",Apverklig och Annabelle tar sig tid att koppla av från basen.,Svenska,647,1/1,,2,,4
47709349,Se Upp Ditt Steg,BloomingSkyes264,['Hero: 108'],General Audiences,No Archive Warnings Apply,Other,Complete Work,14 Jun 2023,['Commander Apetrully ~ Original Character(s)'],"['Commander Apetrully', 'Original Non-Binary Character']","['Self-Insert', 'Nonbinary Character', 'Queerplatonic Relationships', 'Interspecies Relationship(s)', 'Fluff', 'Drabble', 'Svenska | Swedish']","""Se upp ditt steg, Scharlakansröd Banan. Kan jag inte låta min käre kommendör snubbla och falla, nu kan jag?""",Svenska,157,1/1,,1,,2
47709130,"Jag Kommer Aldrig Att Gå Tillbaka Till Att Leva Utan Dig, Du Har Stulit Mig",BloomingSkyes264,['Super Robot Monkey Team Hyperforce Go!'],Mature,No Archive Warnings Apply,M/M,Complete Work,14 Jun 2023,['Chiro/SPRX-77 (Super Robot Monkey Team)'],"['Chiro (Super Robot Monkey Team)', 'SPRX-77 (Super Robot Monkey Team)']","['Alternate Universe - Pitch Pilot', 'Alternate Universe - Ultra Force', 'Future', 'Older Man/Younger Man', 'Age Difference', 'Falling In Love', 'Pre-Relationship', 'Fluff', 'Svenska | Swedish']",Röd blir kär i Chiro efter alla dessa år.,Svenska,499,1/1,,1,,8
47708869,Soldränkt,BloomingSkyes264,['Hero: 108'],General Audiences,No Archive Warnings Apply,Other,Complete Work,13 Jun 2023,['Commander Apetrully ~ Original Character(s)'],"['Commander Apetrully', 'Original Non-Binary Character']","['Self-Insert', 'Nonbinary Character', 'Queerplatonic Relationships', 'Interspecies Relationship(s)', 'Svenska | Swedish']",Annabelle och Apverklig har varit i solen i timmar.,Svenska,480,1/1,,1,,3
47707111,Bra Försök! …Men Nej,BloomingSkyes264,['Super Robot Monkey Team Hyperforce Go!'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,12 Jun 2023,['Nova/SPRX-77 (Super Robot Monkey Team)'],"['Antauri (Super Robot Monkey Team)', 'Nova (Super Robot Monkey Team)', 'SPRX-77 (Super Robot Monkey Team)']","['Alternate Universe - Pitch Pilot', 'Alternate Universe - Ultra Force', 'Flirting', 'Pre-Relationship', 'Drabble', 'Implied Antauri/Nova (Super Robot Monkey Team)', 'Svenska | Swedish']","Röd försöker vara flörtig, Gul tar det inte.",Svenska,268,1/1,,1,,5
47701900,"Vi har bara varandra, det är allt vi behöver",pagegirlintraining,['Young Royals (TV 2021)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,06 Jun 2023,['Simon Eriksson/Wilhelm'],"['Wilhelm (Young Royals)', 'Simon Eriksson']","['Boys In Love', 'Implied Sexual Content', 'Wille being absolutely whipped for Simon', 'But in Swedish this time?!?', 'pure fluff']","Det är morgonen efter Willes tal och som vanligt tänker han på Simon. Men den här gången är han inte ensam i sängen. OR Wille waxing poetic about Simon while he watches him wake up. In Swedish, because why the heck not?!",Svenska,714,1/1,24,37,3,558
47489350,Vart jag än går,Line_Life,['Blue Lock (Manga)'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Work in Progress,29 May 2023,"['Bachira Meguru/Isagi Yoichi', 'Bachira Meguru & Isagi Yoichi', 'Bachira Meguru & Lavinho', 'Isagi Yoichi & Michael Kaiser', 'Isagi Yoichi & Noel Noa', 'Lavinho/Noel Noa', 'Lavinho & Noel Noa', 'Egoist 4']","['Isagi Yoichi', 'Bachira Meguru', 'Michael Kaiser', 'Noel Noa', 'Lavinho (Blue Lock)', 'Otoya Eita', 'Kunigami Rensuke', 'Chigiri Hyouma']","['Fake/Pretend Relationship', 'Alternate Universe - Canon Divergence', 'Neo Egoist League Arc (Blue Lock)', 'gay is the norm', 'sorta - Freeform', 'inte alls tagit titeln från en låt', 'nej nej', 'no beta we die like me getting ship content']","Rykten har spridit sig över både Japan och ut i världen om att Isagi Yoichi och Michael Kaiser är ihop. Medan Kaiser inte bryr sig, är detta till förtret för Isagi som bestämmer sig för att bli ihop med någon bara för att avleda ryktena.",Svenska,"2,027",3/?,,7,,145
47456872,En andra chans,Remlundskan,['Rederiet (TV)'],Mature,"Graphic Depictions Of Violence, Major Character Death, Rape/Non-Con","F/M, M/M",Work in Progress,30 May 2023,"['Nikolaj Remlund/Micki Sandell', 'Torbjörn ""Joker"" Jonasson/Viktor Remmer', 'Katarina Remmer/Gustav Sjögren', 'Alexandra Remmer/Carl Ericson', 'Stefan Holmkvist/Joe gardner']","['Nikolaj Remlund', 'Micki Sandell', 'Katarina Remmer', 'Nina Remmer', 'Hela gänget ok?', 'En och annan gästroll']","['Mord', 'Angest', 'Drama', 'Men också kärlek', 'Överraskningar', 'Lust', 'Sex', 'Varning för våldtäkt', 'Ryska maffian dyker upp', 'WIP', 'AU', 'ish']","Claude kommer undan och mördar Nina. En häftig polisjakt påbörjas, men Nikolaj misstänker att de är ute efter fel person och, som sig bör, ger sig ut på hämndaktion.",Svenska,"20,259",5/?,,3,,94
47355376,Bajsmannen hjälper dig få ut det sista…,Havublue,"['Bajsmannen', 'narcon']",Explicit,No Archive Warnings Apply,F/M,Complete Work,22 May 2023,['Bajsmannen/reader'],"['Bajsmannen - Character', 'poopman']","['Anal Sex', 'Kissing', 'Sex', 'Semi-Public Sex', 'Vaginal Sex', 'Rough Sex', 'Fluff', 'One Night Stands']",Du behöver bajsmannens hjälp och han ”hjälper till”,Svenska,520,1/1,,2,,86
