id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
39819531,Estás em tudo o que faço,vogue91port (vogue91),"['Marvel Cinematic Universe', 'Iron Man (Movies)', 'Captain America (Movies)']",Explicit,No Archive Warnings Apply,M/M,Complete Work,22 Jun 2022,['Steve Rogers/Tony Stark'],"['Tony Stark', 'Steve Rogers']","['Post-Captain America: Civil War (Movie)', 'Misunderstandings', 'Explanations', 'Denial of Feelings', 'Kissing', 'Oral Sex']","Se precisares de mim, eu estarei lá. Tony pensou nessas palavras mais do que gostava de admitir.",Português europeu,"4,138",1/1,1,5,,63
39819501,E está a queimar na minha língua,vogue91port (vogue91),['Japanese Actor RPF'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,22 Jun 2022,['Mizuta Kouki/Sakurada Doori'],"['Sakurada Doori', 'Mizuta Kouki']","['Developing Relationship', 'Confessions', 'Awkward Romance', 'Idiots in Love']","“E mesmo se quisesse ficar? O quê mudava?” provocou-o, a voltar para trás e a ficar de volta sentado na cama. Kouki franziu o sobrolho, pensativo. “Não sei o que vai mudar. Mas não to quero pedir eu. Acho melhor recuar, agora, mais do que continuar assim e riscar magoar ambos.”",Português europeu,"1,076",1/1,,1,,3
39819474,Gostas de ver?,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Mature,No Archive Warnings Apply,M/M,Complete Work,22 Jun 2022,"['Chinen Yuri/Takaki Yuya', 'Takaki Yuya/Yabu Kota']","['Chinen Yuri', 'Takaki Yuya', 'Yabu Kota']","['Established Relationship', 'Voyeurism', 'Masturbation', 'Oral Sex', 'Anal Sex', 'Kinks']","Discutiram indefinidamente antes de chegar a essa conclusão. E agora, apesar de se ter queixado tanto, parecia muito envolvido na situação.",Português europeu,"1,255",1/1,,1,,13
39819441,Se leres a minha alma,vogue91port (vogue91),['Twilight Series - Stephenie Meyer'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,22 Jun 2022,[],"['Jasper Hale', 'Carlisle Cullen']","['POV First Person', 'POV Alternating', 'Ficlet Collection', 'Father-Son Relationship', 'Developing Relationship', 'Love', 'Family Feels']","“Amo-te, papai.” murmuro. Afastamos-nós juntos, devagar. Estou orgulhoso de ter uma família.",Português europeu,"2,783",1/1,,1,,28
39794370,Somnophilia,orphan_account,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],Explicit,Choose Not To Use Archive Warnings,M/M,Complete Work,21 Jun 2022,"['Bubaigawara Jin | Twice/Takami Keigo | Hawks', 'Bubaigawara Jin | Twice & Takami Keigo | Hawks']","['Bubaigawara Jin | Twice', 'Takami Keigo | Hawks']","['Aged-Up Character(s)', 'Smut', 'Shameless Smut', 'AU!Modern', 'Dubious Consent', 'Somnophilia', 'Bottom Takami Keigo | Hawks', 'Top Bubaigawara Jin | Twice']","Jin havia chegado bêbado do encontro de trabalho, e foi direto para a cama. E Hawks aproveitou-se disso.",Português europeu,"1,060",1/1,,8,,356
39665292,Renascido das Cinzas,Lili93Rosen,['Harry Potter - J. K. Rowling'],Mature,Major Character Death,"F/M, M/M",Complete Work,31 Jul 2022,['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Ginny Weasley', 'Hermione Granger', 'Ron Weasley']","['Adultery', 'Post-drunk sex', 'Cross-Posted on FanFiction.Net', 'Secret Identity', 'Betrayed Harry Potter', 'Rebirth', 'Evil Hermione Granger', 'Hermione Granger Bashing', 'Revenge', 'Gold Digger Ginny Weasley', 'Past Hermione Granger/Ron Weasley', 'Past Harry Potter/Ginny Weasley']","Harry nunca pensara muito sobre o real significado da palavra renascimento até que a desgraça caiu sobre ele e nada mais restou para além de um profundo silêncio obscuro. O Salvador partirá numa jornada para salvar a si mesmo, enquanto busca vingança contra aqueles que o traíram.",Português europeu,"32,848",12/12,,19,4,617
39523287,O corpo aguenta o foco ( ou a falta dele ),jojo (joanapc2),['No Fandom'],Not Rated,No Archive Warnings Apply,Other,Complete Work,08 Jun 2022,[],[],"['vent - Freeform', 'não gosto da escola', 'tenho teste amanhã e estou a entrar em pânico porque não sei nada', 'podes eventualmente gostar disto sla']",Uma aluna de geografia na véspera de teste decide escrever um pouco. Essa aluna sou eu e isto reflete a minha situação.,Português europeu,365,1/1,,,,8
39519516,História Caça aos Segredos da Décima Geração,Lili93Rosen,['Katekyou Hitman Reborn!'],Mature,Choose Not To Use Archive Warnings,M/M,Complete Work,16 Jun 2022,['Hibari Kyouya/Rokudou Mukuro'],"['Hibari Kyouya', 'Vongola Tenth Generation Guardians']",[],"Hibari Kyoya + Bazooka com defeito = Hibari de seis anos ao cuidado da Décima Geração, durante 1 mês, enquanto tenta averiguar os seus “maiores segredos”.",Português europeu,"10,434",10/10,,8,2,149
39493494,A vida não é um jogo,vogue91port (vogue91),['Harry Potter - J. K. Rowling'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,07 Jun 2022,[],['Oliver Wood'],"['Battle of Hogwarts', 'Introspection', 'POV First Person', 'Canonical Character Death', 'War']","Essa noite não havia destino que se pudesse dizer seguro, mas parecia que nenhum de nós se importasse. Éramos diferentes do que eles, não combatíamos pela supremacia, mas por um ideal. Era isso que lia nos olhos de todo mundo ao meu redor. E tinha a certeza de que a mesma coisa fosse escrita nos meus.",Português europeu,"1,535",1/1,,,,13
39493482,A rainha do gelo,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Teen And Up Audiences,Major Character Death,M/M,Complete Work,07 Jun 2022,['Inoo Kei/Yabu Kota'],"['Inoo Kei', 'Yabu Kota']","['Alternate Universe - High School', 'Winter', 'Cruelty', 'Clubbing', 'Character Death']","“Estou farto.” “Acho que durante as tuas manhãs solitárias caminhas muito mais do que assim.” “Eu disse-te, não tem nada a ver com isto. Não penses em mim nesses dias, porque não falamos da mesma pessoa. E se não sou a mesma pessoa, posso ser qualquer um. E posso fazer tudo o que quero, até decidir caminhar por quilómetros e quilómetros. Hoje pediste a minha presencia, e o meu verdadeiro eu agora está farto.”",Português europeu,"2,616",1/1,,8,,6
39493455,Aishieru sunzen no eien,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",General Audiences,No Archive Warnings Apply,M/M,Complete Work,07 Jun 2022,"['Inoo Kei/Yabu Kota', 'Yabu Kota/Yaotome Hikaru']","['Yabu Kota', 'Arioka Daiki', 'Yaotome Hikaru', 'Inoo Kei']","['Established Relationship', 'Confusion', 'Self-Doubt', 'Friendship', 'Break Up', 'Unrequited Love']","“Não finjas que não soubeste sempre que estou apaixonado por ti.” “Nunca fizeste nada para o esconder, mas nunca mo disseste.” “Estou a dizê-lo agora, Ko. Eu amo-te.” “Eu tenho ao Hikaru.” “Eu sei. Estou a pedir-te para tomar uma decisão.”",Português europeu,"2,454",1/1,,21,,4
39493305,A estrela morta,vogue91port (vogue91),['The Lord of the Rings - All Media Types'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,07 Jun 2022,['Aragorn | Estel/Éowyn'],"['Aragorn | Estel', 'Éowyn (Tolkien)']","['Self-Doubt', 'Possibly Unrequited Love', 'Honor', 'Kissing', 'Early Work']","“Éowyn, és uma mulher maravilhosa, e tenho a certeza de que mereces...” “Não me diga que mereço alguém melhor do que você. O que mereço, é a verdade. Gostava que tivesse a coragem de me dizer que não sou boa o suficiente para você, que nunca me posso comparar com ela.”",Português europeu,"1,428",1/1,,2,,83
39493275,Leva-me por todo o que valho,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Explicit,No Archive Warnings Apply,M/M,Complete Work,07 Jun 2022,['Chinen Yuri/Takaki Yuya'],"['Takaki Yuya', 'Chinen Yuri']","['Developing Relationship', 'Rain', 'Awkward Sexual Situations', 'First Time', 'Fluff']","Perguntou-se, amiúde, como raio Yuri e ele iam fazer sexo. Não tinha pressa; podia viver sem isso, não se importava de quanto o quisesse tocar, senti-lo nessa maneira, alcançar essa nova fase da relação, alguma coisa que a tornasse definitiva. A razão real pela qual pensava nisso, constantemente, era que não fazia ideia de como dar o primeiro passo.",Português europeu,"4,131",1/1,,12,,5
39459945,Medos e portos seguros,jojo (joanapc2),['No Fandom'],Not Rated,No Archive Warnings Apply,Other,Complete Work,05 Jun 2022,[],[],"['sentimentos', 'provavelmente vou apagar mas tudo certo', 'so precisava de postar mesmo', 'vai dar tudo certo', 'estava na merda estou na merda e nada deu certo']","O que me leva a fazer isto ? A evitar tudo isto e me leva a estas decisões? Basicamente uma reflexão minha acerca do medo, do amor e da segurança. ( Ou a minha perspetiva sobre a realidade )",Português europeu,"1,191",1/1,,1,,3
39364197,Baby Nations,Lili93Rosen,['Hetalia: Axis Powers'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,07 Jun 2022,"['Germany/North Italy (Hetalia)', 'America/England (Hetalia)', 'Prussia/Russia (Hetalia)', 'Austria/Switzerland (Hetalia)', 'Canada/France (Hetalia)']",['England (Hetalia)'],"['Cross-Posted on FanFiction.Net', 'Magic', 'Implied Mpreg']","Como já era habitual e para não perder a prática, England erra um feitiço, mas desta vez as consequências são no mínimo incomuns, por não dizer únicas.",Português europeu,"9,701",9/9,,6,,279
39258192,Dá-me um bocado de amor,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Explicit,No Archive Warnings Apply,M/M,Complete Work,27 May 2022,"['Takaki Yuya/Yabu Kota', 'Inoo Kei/Yabu Kota', 'Yabu Kota/Yaotome Hikaru', 'Arioka Daiki/Yabu Kota', 'Yabu Kota/Yamada Ryosuke', 'Nakajima Yuto/Yabu Kota', 'Chinen Yuri/Yabu Kota', 'Inoo Kei/Takaki Yuya', 'Takaki Yuya/Yaotome Hikaru', 'Arioka Daiki/Takaki Yuya', 'Takaki Yuya/Yamada Ryosuke', 'Nakajima Yuto/Takaki Yuya', 'Chinen Yuri/Takaki Yuya', 'Inoo Kei/Yaotome Hikaru', 'Arioka Daiki/Inoo Kei', 'Inoo Kei/Yamada Ryosuke', 'Inoo Kei/Nakajima Yuto', 'Chinen Yuri/Inoo Kei', 'Arioka Daiki/Yaotome Hikaru', 'Yamada Ryosuke/Yaotome Hikaru', 'Nakajima Yuto/Yaotome Hikaru', 'Chinen Yuri/Yaotome Hikaru', 'Arioka Daiki/Yamada Ryosuke', 'Arioka Daiki/Nakajima Yuto', 'Arioka Daiki/Chinen Yuri', 'Nakajima Yuto/Yamada Ryosuke', 'Chinen Yuri/Yamada Ryosuke', 'Chinen Yuri/Nakajima Yuto']","['Yabu Kota', 'Takaki Yuya', 'Inoo Kei', 'Yaotome Hikaru', 'Arioka Daiki', 'Yamada Ryosuke', 'Nakajima Yuto', 'Chinen Yuri']","['Drabble Collection', 'Hand Jobs', 'Alternate Universe - Office', 'Revenge', 'Clubbing', 'Stranger Sex', 'Bathroom Sex', 'Alternate Universe - Historical', 'Friends to Lovers', 'Anal Sex', 'Love Confessions', 'Oral Sex', 'Praise Kink', 'Car Sex', 'Bickering', 'Love', 'Introspection', 'Strangers to Lovers', 'Alternate Universe - Coffee Shops & Cafés', 'Loss of Virginity', 'Friendship', 'Silly', 'Senpai-Kouhai Relationship', 'Teasing', 'Hate Sex', 'Flirting', 'Loneliness', 'Strippers & Strip Clubs', 'Airplane Sex', 'Vacation', 'Guilt', 'Alternate Universe - Student/Teacher', 'Friends With Benefits', 'Unhealthy Relationships', 'Soulmates', 'First Time', 'Awkward Sexual Situations']",Uma drabbla por cada pairing possível (e alguns impossíveis) dos Hey! Say! JUMP.,Português europeu,"5,020",1/1,,,,61
39258027,Oretachi ima shika dekinai koto ga aru no sasore wo,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Mature,No Archive Warnings Apply,M/M,Complete Work,27 May 2022,['Takaki Yuya/Yaotome Hikaru'],"['Yaotome Hikaru', 'Takaki Yuya']","['Break Up', 'Sex', 'Emotional Hurt/Comfort']","“Só há uma última coisa que devo fazer, e logo vou ser livre do passado.”",Português europeu,"1,724",1/1,,,,2
39258003,Setsunasa wo kakushite smile,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Mature,No Archive Warnings Apply,M/M,Complete Work,27 May 2022,['Chinen Yuri/Takaki Yuya'],"['Takaki Yuya', 'Chinen Yuri']","['Established Relationship', 'Implied/Referenced Cheating', 'Rough Sex', 'Lies', 'Emotional Hurt']","“Yuya... Yuya, eu não...” “Mente-me.” disse-lhe depressa, antes de Yuri poder dizer mais nada. “Mente-me, Yuri, por favor. Não podes fazer nada para tornar isto melhor, então pelo menos concede-me uma mentira. Para de chorar e finge que não aconteceu nada.”",Português europeu,"1,087",1/1,,,,1
39257964,Estás no meu sangue como vinho sagrado,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Explicit,No Archive Warnings Apply,M/M,Complete Work,27 May 2022,['Chinen Yuri/Takaki Yuya'],"['Chinen Yuri', 'Takaki Yuya']","['Established Relationship', 'France (Country)', 'Semi-Public Sex', 'Alcohol', 'Idiots in Love']","“Essa é a tua mão.” disse, enquanto Takaki ria. “Sim.” disse, a acenar vigorosamente com a cabeça. “E está nas tuas cuecas.”",Português europeu,"2,043",1/1,,,,2
39257859,De gustibus,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Mature,No Archive Warnings Apply,M/M,Complete Work,27 May 2022,['Inoo Kei/Yabu Kota'],"['Yabu Kota', 'Inoo Kei']","['Established Relationship', 'Lazy Mornings', 'Clothing', 'Kitchen Sex', 'Idiots in Love']",“Tenho a certeza que possas aquecer sem necessariamente parecer a versão invernal e fora de moda da Pequena Sereia.”,Português europeu,"1,861",1/1,,,,7
39050562,Kodomo no kokoro,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",General Audiences,No Archive Warnings Apply,M/M,Complete Work,17 May 2022,['Inoo Kei/Yabu Kota'],"['Inoo Kei', 'Yabu Kota']","['Established Relationship', 'Talking', 'Dinner', 'Food Issues', 'Idiots in Love']","“Tenho a certeza de que a verdadeira razão pela qual fizeste isso seja muito mais retorcida e psicótica, mas tenho de perguntar: estás ciumento duma criança de seis anos?”",Português europeu,"1,547",1/1,,,,7
39050511,Seu desejo é uma ordem,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",Explicit,No Archive Warnings Apply,M/M,Complete Work,17 May 2022,"['Inoo Kei/Yabu Kota', 'Inoo Kei/Yaotome Hikaru', 'Inoo Kei/Yabu Kota/Yaotome Hikaru']","['Inoo Kei', 'Yabu Kota', 'Yaotome Hikaru']","['Established Relationship', 'Threesome - M/M/M', 'Phone Calls & Telephones', 'Teasing', 'Double Penetration', 'Oral Sex', 'Anal Sex', 'The Author Regrets Everything']","“Vá lá, Ko... prometeste que ao voltar nós vamos divertir. Estou a dar-te a ocasião para manter a promessa.”",Português europeu,"2,838",1/1,,,,13
39050493,Zutto owaranai kono toki ni,vogue91port (vogue91),['Japanese Actor RPF'],Mature,No Archive Warnings Apply,M/M,Complete Work,17 May 2022,['Miura Haruma/Satoh Takeru'],"['Satoh Takeru', 'Miura Haruma']","['Morning After', 'Regret', 'Memories', 'Unrequited Love', 'Emotional Hurt']","Era errado, era tudo errado. Esfregou os olhos, pensou depressa e levou à memória as lembranças da noite anterior. Eram desfocados mas eram lá, inelutáveis, e não lhe deixavam espaço para pensar que as coisas pudessem ter sido diferentes.",Português europeu,"1,945",1/1,,1,,4
39050478,Kimi no kage,vogue91port (vogue91),['Love Shuffle'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,17 May 2022,['Hayakawa Kairi/Sera Ojiro'],"['Sera Ojiro', 'Hayakawa Kairi']","['Developing Relationship', 'Arguing', 'Ghosts', 'Self-Doubt']","Sera Ojiro sempre achou-se uma pessoa racional. Tentava sempre tomar o melhor por qualquer situação, de aproveitar de tudo o que a vida lhe oferecia, de se divertir sem pensar que houvesse amanhã. Nunca se deixou entravar por prejuízos ou medo. Até esse momento.",Português europeu,"1,307",1/1,,,,4
39050451,Kanjou butsuke aeru yatsu,vogue91port (vogue91),"['Hey! Say! JUMP (Band)', ""Johnny's Entertainment""]",General Audiences,No Archive Warnings Apply,M/M,Complete Work,17 May 2022,['Chinen Yuri/Takaki Yuya'],"['Takaki Yuya', 'Chinen Yuri']","['Established Relationship', 'Kissing', 'Idiots in Love']",“Deixas-te excitar por coisas muito estranhas.”,Português europeu,"1,097",1/1,,1,,1
38982471,"Mudam-se os tempos, mudam-se as vontades",piorescritoradomundo,"['Ministério do Tempo (TV)', 'Literary RPF']",Teen And Up Audiences,No Archive Warnings Apply,"Gen, M/M",Work in Progress,06 May 2023,"['Luís Vaz de Camões/Fernando Pessoa', 'Luís Vaz de Camões/Jau', 'Fernando Pessoa/Mário de Sá-Carneiro']",[],"['Ilustre OTP Lusitano', 'Isekai', 'AU', ""You've heard of Truck-kun"", 'Now get ready for Trunk-kun', 'Apontaram-me uma arma à cabeça e tive que escrever', 'Slow Burn']","Na qual o Zarolho da Taprobana vai de isekai até ao século XX comer o Lingrinhas do Chiado. Posso ser a pior escritora do mundo, mas sou um espetáculo a escrever sumários.",Português europeu,"6,448",6/?,4,6,,129
38961555,"Ruína, crime, violência",O meu país é o que o mar não quer (HannibalCatharsis),['Arcane: League of Legends (Cartoon 2021)'],Teen And Up Audiences,Graphic Depictions Of Violence,Gen,Complete Work,13 May 2022,[],"['Marcus (Arcane: League of Legends)', 'Silco (Arcane: League of Legends)', 'Jinx (League of Legends)', 'Sevika (Arcane: League of Legends)']","['Crimes & Criminals', 'ambos os lados', 'não sei como taggar isto', 'Violence']",Uma reunião de negócios entre Marcus e Silco.,Português europeu,"1,983",1/1,,2,,14
38950578,O Pó,piorescritoradomundo,['Eurovision Song Contest RPF'],Teen And Up Audiences,No Archive Warnings Apply,No category,Complete Work,12 May 2022,[],[],"['1980s', 'shitpost', 'One Shot', 'Implied/Referenced Drug Use']",Um crossover ambicioso entre os dois pós mais consumidos em Portugal nos anos 80.,Português europeu,151,1/1,2,1,,17
38950254,As Francesinhas,piorescritoradomundo,['Original Work'],Teen And Up Audiences,No Archive Warnings Apply,No category,Complete Work,12 May 2022,[],"['Original Male Character(s)', 'Original Female Character(s)']","['Epistolary', 'Recreational Drug Use', 'Cannibalism', 'Halloween', 'One Shot', 'Near Death Experiences']",A história póstuma de um surto de doença de prião na cidade do Porto.,Português europeu,"1,379",1/1,,1,,15
